id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
892443061796668150,SJ122 spacious bedroom levi santa clara,481616069,Lisa,,San Jose,37.42794,-121.97052,Private room,,1,0,,,13,0,0,
892739873829999530,Simple Mountain View-near Amphitheater (S9-30-2),373166289,Serena,,Mountain View,37.40602232711365,-122.09017152135986,Entire home/apt,135,1,2,2024-04-02,0.22,142,306,2,
892896449791405756,Spacious home in San Jose,11189837,Rhonda,,San Jose,37.22345,-121.86239,Entire home/apt,,2,3,2023-12-26,0.25,1,0,3,
893065541446112600,Santana Row Luxury Executive 2 Story Loft #4,9820260,Anastasia And Refael,,San Jose,37.3220965,-121.9482887,Entire home/apt,263,2,33,2024-06-24,2.51,4,147,29,
893081484539669939,cozy house in palo alto,191303647,John,,Palo Alto,37.41084,-122.13189,Entire home/apt,199,2,28,2024-06-21,2.12,1,144,24,
893161748957215495,warm home,73457414,Kate,,San Jose,37.3000212,-121.963086,Shared room,87,1,0,,,2,365,0,
893165027835285328,warm home,73457414,Kate,,San Jose,37.3000212,-121.963086,Shared room,90,1,0,,,2,83,0,
893241830600264008,"Blueground | Santa Clara, gym, pool, nr tech HQs",107434423,Blueground,,Santa Clara,37.37484,-121.99452,Entire home/apt,288,31,0,,,385,296,0,
893472923995587866,Near Hospitals and Tech! Routine Cleaning Included,514043471,Mari,,San Jose,37.29796,-122.02468,Private room,75,1,3,2024-04-27,0.31,5,209,3,
893531328722485993,Private Bath! Near Hospitals and Tech! Room 1,514043471,Mari,,San Jose,37.29649825693263,-122.02450084020342,Private room,99,14,3,2023-09-16,0.26,5,213,3,
894171160623682578,Peaceful abode in San Jose,80346705,Kanchi,,San Jose,37.27131,-121.84945,Private room,59,1,3,2024-06-09,0.23,2,67,2,
894544561805725280,Private room and ensuite Bathroom - Japantown SJ,472660,Oliver,,San Jose,37.35771,-121.89362,Private room,,2,7,2024-05-27,0.52,2,0,3,
894546756634139752,Apartment-5 mins to Stanford Hospital & U (337-2),373166289,Serena,,Palo Alto,37.4497027952342,-122.16594991431407,Entire home/apt,200,2,6,2024-06-13,0.50,142,0,6,
894577969567757663,Palo Alto Apt-15 mins to Stanford (1087-107-2),373166289,Serena,,Palo Alto,37.44337171433646,-122.12313697746877,Entire home/apt,129,3,8,2024-04-27,0.63,142,333,7,
894614074408847691,Apartment-5 mins to Stanford Hospital & U (339-2),373166289,Serena,,Palo Alto,37.44787,-122.16525,Entire home/apt,200,2,12,2024-06-04,1.25,142,0,12,
894843761117545401,"The Sofia - Luxury 1BR Condo - King Bed, Gym, Pool",441260321,World Class,,San Jose,37.334833370020434,-121.89180289464117,Entire home/apt,145,60,4,2024-04-07,0.33,2,313,4,
895013485804467744,"Comfortable Private Room, Minutes to TESLA",515566447,Emma,,Milpitas,37.45246,-121.9187,Private room,75,31,1,2023-09-03,0.10,2,318,1,
895127942890448211,Guesthouse with pool & hot tub,48264620,David,,Unincorporated Areas,37.260861371677095,-121.92689905026245,Entire home/apt,,3,10,2023-10-01,0.85,1,0,10,
895221145572159698,Palo Alto Apt-15 mins to Stanford (1093-113-2),373166289,Serena,,Palo Alto,37.44315,-122.12037,Entire home/apt,165,3,4,2024-05-15,0.64,142,3,4,
895598707754088336,Hostel Silicon Valley D2,509818582,Pete,,Sunnyvale,37.38881879037193,-122.01394441205153,Shared room,39,1,11,2024-04-16,0.86,7,311,8,2016-7681
896150051986887212,rest a shore,514926754,Serinna,,Milpitas,37.41282,-121.90694,Private room,72,31,4,2023-06-10,0.30,1,152,0,
896511094788500046,Cozy room with twin bed,229429081,Luma,,San Jose,37.23753634475428,-121.81318815932158,Private room,65,3,1,2023-08-16,0.10,3,116,1,
896543405384812169,"Central 2BD/2BA w/ Theater TV, Pool & Gym",68419439,Devin,,San Jose,37.32014780000001,-121.9129983,Entire home/apt,183,1,14,2024-06-17,1.26,2,220,14,
896599089149479662,Jane’s Home (CH) | 3B3B House with AC,250217039,Emily,,San Jose,37.28360589689844,-121.89646972704828,Entire home/apt,260,2,34,2024-06-08,2.62,80,339,32,
896630739829401843,Entire furnished guesthouse (1b),515907160,Sunitha,,San Jose,37.273022196176385,-121.90782417846063,Entire home/apt,59,30,4,2024-06-08,0.41,1,275,4,
896941371989016958,Condo in the trees - Hamilton Pl,74114210,Adele,,San Jose,37.29570222992351,-121.92471140123182,Entire home/apt,150,30,1,2023-10-13,0.12,1,142,1,
897089052459560394,"Blue Lagoon Apple Silicon Valley, Levi's Stadium",506771903,Nancy,,Santa Clara,37.347245608483206,-121.99260912344972,Entire home/apt,346,1,1,2023-07-22,0.09,1,364,1,
897252713006825773,Palo Alto Apt-15 mins to Stanford (1087-105-2),373166289,Serena,,Palo Alto,37.445222598468845,-122.12105161933155,Entire home/apt,135,3,0,,,142,14,0,
897425122533700046,"Clean, Cozy, Quiet Unit w Private Bath, Entry&Yard",516082886,Jean,,San Jose,37.3687,-121.83943,Entire home/apt,,5,30,2024-06-16,2.34,1,58,25,
897693180789610641,Beautiful Santana Row Suite,123786920,Lesley,,San Jose,37.31856,-121.94903,Private room,125,7,4,2024-06-15,0.40,1,291,4,
897957577486861391,Small cottage in safe Palo Alto,821982,Grace,,Palo Alto,37.40498,-122.1266,Private room,60,1,12,2024-05-01,0.95,7,305,11,
898018433620609563,New Modern private 2 bed/2bath,23594406,Vahid,,Los Altos Hills,37.3780517972303,-122.14511684626655,Entire home/apt,800,1,0,,,2,43,0,
898021062533990652,Palo Alto Apt-15 mins to Stanford (1090-104-2),373166289,Serena,,Palo Alto,37.443064443970464,-122.12059946151061,Entire home/apt,135,20,9,2024-06-15,0.75,142,278,9,
898030532706576834,Palo Alto Apt-15 mins to Stanford (1171-7-1),373166289,Serena,,Palo Alto,37.44389,-122.12109,Entire home/apt,126,20,6,2024-03-31,0.57,142,0,6,
898050532119152551,Exclusive  Private Guesthouse with Patio,309634281,Maria,,San Jose,37.27246349337419,-121.9003513455391,Entire home/apt,132,3,4,2024-06-22,0.36,1,5,4,
898107653717443008,Palo Alto Apt-15 mins to Stanford (1089-108-1),373166289,Serena,,Palo Alto,37.44578032471879,-122.1205535004299,Entire home/apt,155,20,2,2023-11-23,0.22,142,298,2,
898422471941687274,"Blueground | Santana Row, bbq, pool & gym",107434423,Blueground,,San Jose,37.31988019999999,-121.9476661,Entire home/apt,257,31,0,,,385,269,0,
898423184822923665,"Blueground | Sunnyvale, sauna, gym & pool",107434423,Blueground,,Sunnyvale,37.3890835,-121.9942959,Entire home/apt,168,31,0,,,385,319,0,
898781661175453651,M&J@Entire Spacious 4BD/3BA Townhouse *AC | 1617,286181740,Joey,,San Jose,37.37451,-121.87898,Entire home/apt,243,2,18,2024-04-21,1.37,15,168,14,
898955464755949026,M2M's 30% off Fancy house in DT San Jose G#41481,504252105,Guesty,,Santa Clara,37.32744630681676,-121.97706229877542,Entire home/apt,420,29,0,,,10,339,0,
899250118881651793,"Rare Gem! 4 Pet-friendly 1BR Suites, Outdoor Pool!",501999514,RoomPicks,,Sunnyvale,37.40101,-122.03021,Hotel room,,1,1,2023-11-12,0.13,84,363,1,Exempt
899250377044352397,"THREE Comfortable 1BR Suites, Pet-friendly, Pool!",501999514,RoomPicks,,Sunnyvale,37.40104330022525,-122.0298964484249,Hotel room,,1,0,,,84,363,0,2562-2542
899251557772531428,"Relax and Unwind! TWO 1BR Suites, Pool Onsite!",501999514,RoomPicks,,Sunnyvale,37.4004,-122.02821,Hotel room,,1,2,2023-08-12,0.17,84,363,2,2562-2542
899251720664610628,Rare Gem! TWO Pet-friendly 1BR Suite with Kitchens,501999514,RoomPicks,,Sunnyvale,37.40080440382447,-122.02819258492637,Hotel room,,1,0,,,84,363,0,2562-2542
899251885272101365,"TWO Modern 1BR Suite with Kitchens, Onsite Pool!",501999514,RoomPicks,,Sunnyvale,37.39911,-122.02875,Hotel room,,1,0,,,84,363,0,2562-2542
899252220948168348,"THREE Spacious 2BR Suites, Pool, Pets Allowed!",501999514,RoomPicks,,Sunnyvale,37.39971743344914,-122.03025831219281,Hotel room,,1,6,2024-05-12,0.52,84,360,6,2562-2542
899253032595250709,"For The Whole Family! TWO 2BR Suites, Pool Onsite!",501999514,RoomPicks,,Sunnyvale,37.39895,-122.03009,Hotel room,,1,0,,,84,361,0,2562-2542
899253288211243720,"Pet-friendly Property! TWO 2BR Suite, Onsite Pool!",501999514,RoomPicks,,Sunnyvale,37.39903,-122.02932,Hotel room,,1,1,2023-07-02,0.08,84,361,1,2562-2542
899253446237159272,"TWO Pet-friendly 2BR Suites, Outdoor Pool!",501999514,RoomPicks,,Sunnyvale,37.39952799717587,-122.02822736409925,Hotel room,,1,6,2024-05-27,0.49,84,361,5,2562-2542
899264976864599477,Tesla Proximity: Cozy Room in Silicon Valley Home,515566447,Emma,,Milpitas,37.45098913508743,-121.91886564603112,Private room,68,31,2,2024-05-29,0.18,2,278,2,
899437324546982561,Ultimate remote work and play cottage in downtown,79184720,Ryo,,Palo Alto,37.450149681085016,-122.16576899990942,Entire home/apt,250,1,1,2023-08-09,0.09,1,176,1,
899709951997925839,"Blueground | Santa Clara, pool, gym & w/d, nr food",107434423,Blueground,,Santa Clara,37.3748418,-121.9945204,Entire home/apt,223,31,0,,,385,330,0,
899753079062532305,"Pleasant Stay! 3 Relaxing Units, Free Breakfast!",501999514,RoomPicks,,San Jose,37.37185,-121.91255,Hotel room,,1,1,2024-06-16,1,84,358,1,
899753812406354845,"Rare Gem! 3 Spacious Units, Free Breakfast!",501999514,RoomPicks,,San Jose,37.37177840198505,-121.91277169124591,Hotel room,,1,1,2024-03-17,0.29,84,356,1,
899754060767761060,Best Place to Unwind! 3 Units w/ Breakfast!,501999514,RoomPicks,,San Jose,37.37143,-121.91119,Hotel room,,1,2,2023-07-31,0.16,84,354,1,
899754644764145780,"Look No Further! 2 Relaxing Units, Full Kitchen!",501999514,RoomPicks,,San Jose,37.373073130020195,-121.91247242447389,Hotel room,,1,0,,,84,363,0,
899754773763046767,"Pleasant Stay! 2 Spacious Units, Free Breakfast!",501999514,RoomPicks,,San Jose,37.37189,-121.91072,Hotel room,,1,1,2023-05-28,0.08,84,358,0,
899755402528337493,Look No Further! 2 Modern Units with Full Kitchen!,501999514,RoomPicks,,San Jose,37.3716095033876,-121.91232001479317,Hotel room,,1,0,,,84,363,0,
899756017274379531,"Relax and Unwind! 2 Spacious Units, Pets Allowed!",501999514,RoomPicks,,San Jose,37.373343116416976,-121.91140836225902,Hotel room,,1,0,,,84,362,0,
899756734589545632,"Rare Find! 2 Modern Units, Kitchen, Free Breakfast",501999514,RoomPicks,,San Jose,37.37347,-121.91092,Hotel room,,1,0,,,84,358,0,
899757292051057329,"Look No More! 2 Comfortable Units, Free Breakfast!",501999514,RoomPicks,,San Jose,37.373561429047044,-121.91101940629507,Hotel room,,1,0,,,84,360,0,
899757404827081197,"Relax and Recharge! 2 Modern Units, Full Kitchen!",501999514,RoomPicks,,San Jose,37.3716,-121.9109,Hotel room,,1,0,,,84,356,0,
899757813753467078,Pleasant Stay! 2 Relaxing Units with Full Kitchens,501999514,RoomPicks,,San Jose,37.37131,-121.91282,Hotel room,,1,0,,,84,360,0,
899871535620799639,Private primary room w/ en suite near Santana Row,22062452,Sylvia,,San Jose,37.3184,-121.95655,Private room,94,7,8,2024-02-16,0.62,10,79,6,
900673865986783398,The basic package,499145549,Archna,,Mountain View,37.38167142877586,-122.0772667301124,Entire home/apt,110,14,1,2024-06-07,1,5,126,1,
900680554760958753,The minimalist - Private Studio,499145549,Archna,,Mountain View,37.38345119086445,-122.07742099237905,Entire home/apt,105,3,15,2024-06-07,1.24,5,138,15,
901443193585854651,Casa de M&M 1BR near Santana Row,210787312,Michalis + Marina,,Santa Clara,37.337072777417404,-121.95711929351091,Entire home/apt,140,2,15,2024-06-01,1.20,3,200,13,
901774368747477810,Cozy room in a remodeled house,438133672,Kate,,San Jose,37.2605295,-121.8605496,Private room,55,1,9,2023-09-11,0.76,3,237,9,
901881682020050239,Comfy Studio for remote working and studying,37618872,Nam,,San Jose,37.33571,-121.84025,Entire home/apt,344,1,8,2023-11-04,0.72,4,305,8,
902142030648037601,$1.8M Luxe MeiCasa | 5min Levi | EV | Massage Beds,517167525,Melissa,,Santa Clara,37.40002307123117,-121.95184156419668,Entire home/apt,600,1,25,2024-06-02,2.20,1,23,25,
903247373718996375,Guest room near Santana Row,22062452,Sylvia,,San Jose,37.32028,-121.95697,Private room,83,7,4,2024-03-10,0.33,10,87,4,
903663210020895188,Charming Full Furnished Studio,517567140,Manh,,San Jose,37.301512350774615,-121.8196583228711,Private room,,7,0,,,1,350,0,
903703082389855709,Quiet Cottage Los Altos,138199445,Celine,,Los Altos,37.39732552699543,-122.11749359965326,Entire home/apt,125,6,20,2024-06-12,1.65,2,22,20,
903721295145382415,"Palo Alto 2 Bedroom, 1 Bath",399085177,Benyam,,Palo Alto,37.44475056788956,-122.11888741194343,Entire home/apt,146,3,4,2023-08-11,0.32,1,149,3,
903766098224300693,"2BR, 2bth King-sized haven!",278040839,"Carlos, Cesar",,San Jose,37.26911,-121.93834,Entire home/apt,209,1,31,2024-06-18,2.66,8,325,31,
903916771555831565,Simple Mountain View-near Amphitheater (S9-17-1),373166289,Serena,,Mountain View,37.407731080265236,-122.09045650342661,Entire home/apt,145,1,13,2024-04-11,1.19,142,285,13,
903927128006117370,Simple Mountain View-near Amphitheater (S9-17-2),373166289,Serena,,Mountain View,37.40688,-122.08847,Entire home/apt,145,1,3,2023-12-31,0.41,142,285,3,
903967305792105861,Simple Mountain View-near Amphitheater (S9-14-2),373166289,Serena,,Mountain View,37.406074095417985,-122.09073939994964,Entire home/apt,145,1,1,2023-07-31,0.09,142,318,1,
904013531588926498,BIG 2B2.5B townhome in south SJ,89939957,Cathy,,San Jose,37.257160464766216,-121.84170553605063,Entire home/apt,218,2,2,2023-07-10,0.17,2,315,2,
904368564540796220,Lux SJ Oasis *7 mins to Downtown/SJSU/Vietnamtown*,73133543,Stephannie,,San Jose,37.316427415260904,-121.83615442773079,Private room,62,2,3,2023-08-24,0.27,2,121,3,
904442960788221048,Elegant & Cozy Studio,14954187,Ali,,San Jose,37.28437,-121.74249,Entire home/apt,99,4,7,2024-02-16,0.55,1,160,6,
904537261883333413,Private RM 2 w/ BR E. San Jose,159489009,Eddie,,Unincorporated Areas,37.36384,-121.82263,Private room,69,1,3,2023-08-11,0.23,14,318,2,
905039568393274077,Warm and Cozy,7784207,Patricia,,Morgan Hill,37.094,-121.63933,Private room,90,2,1,2023-08-20,0.10,1,364,1,
905075961323143701,Sunny San Jose Townhome - Family Friendly!,126644161,Evolve,,San Jose,37.26295,-121.86268,Entire home/apt,,2,4,2024-01-21,0.33,12,0,4,
905277906635084601,South San Jose Private Bedroom,290375003,Sabrina,,San Jose,37.24182213792005,-121.8136539414009,Private room,35,30,0,,,3,289,0,
905287642497989423,Beautiful Quiet Private Bedroom,290375003,Sabrina,,San Jose,37.24238174746175,-121.81385166296438,Private room,43,30,0,,,3,319,0,
905496138295283783,Peaceful Mountain View-near Amphitheater (S3-24-2),373166289,Serena,,Mountain View,37.40733288004504,-122.09130114586186,Entire home/apt,,2,1,2024-01-04,0.17,142,0,1,
906650993660806476,Modern guesthouse-Willow Glen/SJ,518256476,Utpala,,San Jose,37.3107068,-121.8920031,Entire home/apt,133,3,9,2024-06-20,0.73,1,257,8,
906833361797305518,Luxury New Home with Large Backyard Space,51917187,Sandeep,,Mountain View,37.39826927671146,-122.06071074869382,Entire home/apt,349,3,4,2024-01-01,0.34,1,301,4,
907525121366237798,Dazzling condo near Santana Row,438451553,Anthony,,San Jose,37.3121567275053,-121.9389496743679,Entire home/apt,147,1,1,2023-06-17,0.08,1,19,0,
908286703189842070,Breeze sunshine Room L,135944557,Jane,,Mountain View,37.39832831636848,-122.08994991926684,Private room,138,5,0,,,6,336,0,
908306438840368867,Breeze sunshine Room R,135944557,Jane,,Mountain View,37.40043034575534,-122.08886564972836,Private room,145,31,0,,,6,336,0,
908317302997704752,"Modern SJ Home Sleeps 6*SJC,Downtown,SJSU*",73133543,Stephannie,,San Jose,37.31426982788576,-121.83623149138346,Entire home/apt,186,3,0,,,2,31,0,
908532132527654820,"Blueground | Sunnyvale, gym, bbq & lounge, nr park",107434423,Blueground,,Sunnyvale,37.37732889999999,-122.0316579,Entire home/apt,,31,0,,,385,0,0,
909443117292609196,Peaceful Guestroom in DT SJ Home,164905386,Farzan,,San Jose,37.35971,-121.91151,Private room,70,1,106,2024-06-16,8.37,2,353,103,
909535914625022451,"Relaxing Retreat, Pool, Quiet",502385891,Vivian&Shawn,,Campbell,37.273109069289525,-121.96978936964184,Private room,69,3,3,2024-05-22,0.28,1,264,3,
911222172944929249,"Large Quiet 2 bedroom House, Fenced lounged yard",257199742,Rudy,,Unincorporated Areas,37.322248511911766,-121.92683100690707,Entire home/apt,175,30,3,2023-08-01,0.25,2,321,3,
912549505815949394,Mountain View tree-lined street,506517398,Diane,,Mountain View,37.40238,-122.0875,Private room,59,1,80,2024-06-22,6.47,3,73,77,
912725091770373772,SJ13 Bright bedroom SANTA CLARA LEVI,481616069,Lisa,,San Jose,37.42758740520663,-121.9720690240701,Private room,45,1,5,2023-09-13,0.43,13,50,5,
912994639883110088,#153-San Jose BR+TV+convenient public transit+SJSU,474861965,Echo,,San Jose,37.32647224667934,-121.87673926270153,Private room,40,2,5,2024-05-18,0.49,32,133,5,
913032729076708636,"#106-Sunnyvale BR w/ TV, Picture Window",474861965,Echo,,Sunnyvale,37.39155,-121.98761,Private room,43,30,10,2024-02-26,0.84,32,101,10,2022-7424
913175875717415143,Safe Haven,519861929,Willie,,Mountain View,37.40462,-122.11563,Entire home/apt,500,1,0,,,1,364,0,
913373960224398869,Warm private room,497618018,Elizabeth,,Campbell,37.271007789113845,-121.96658593521194,Private room,62,1,19,2024-03-02,1.57,1,175,19,
913832328865797606,"For The Whole Family! 4 Relaxing Units, Pool",501999278,RoomPicks,,Sunnyvale,37.37034,-122.04394,Hotel room,829,1,1,2024-01-21,0.19,16,351,1,Exempt
913834457557934451,Proximity at its Best! 3 Family-friendly Units,501999278,RoomPicks,,Sunnyvale,37.37059943720431,-122.04367742429721,Hotel room,,1,4,2024-05-25,0.35,16,352,4,Exempt
913834922801748883,"Best Place to Unwind! 2 Spacious Units, Pool",501999278,RoomPicks,,Sunnyvale,37.37060355402588,-122.0418734751015,Hotel room,,1,5,2024-06-09,0.50,16,356,5,Exempt
914124131487162479,The Most Cozy Private Bedroom,392684248,Tin,,San Jose,37.263527527718075,-121.82010658762626,Private room,41,1,10,2023-11-14,0.85,3,268,10,
914189852730100622,"Blueground | Mountain View, pool & a/c, nr shops",107434423,Blueground,,Mountain View,37.3975713,-122.1042708,Entire home/apt,285,31,2,2024-05-21,0.18,385,248,2,
914425200179261368,Sunnyvale Cozy New 3B3b home/Gogle/speed WiFi,520170479,Jinsoo,,Sunnyvale,37.39381047020797,-122.01615728466089,Entire home/apt,221,1,20,2024-06-14,1.92,2,113,20,2023-0406
914793713037869737,Large Suite at Central Location,47087234,Ming,,Milpitas,37.45307,-121.92029,Private room,89,31,1,2023-09-28,0.11,2,344,1,
915220102741756941,#63-Quiet BR | Private Bath | For White-Collars,474861965,Echo,,San Jose,37.30946423583234,-122.01450369179177,Private room,72,2,9,2024-05-17,1.38,32,133,9,
915230197587792564,Nice Room in Santa Clara-E32,142933064,Ginger & Joey,,Santa Clara,37.33874252143479,-121.95921738212164,Private room,59,1,2,2024-01-19,0.26,20,199,2,
915464091288969566,Saikwan Valley Family House 西谷家墅,520418240,Michael,,Milpitas,37.42273755609398,-121.90835252771328,Entire home/apt,208,2,19,2024-06-21,1.71,1,359,19,
915945597182501010,Central Park~ Master Bedroom with Private Bathroom,497994078,Rachel,,Santa Clara,37.34035,-121.97103,Private room,60,1,53,2024-06-07,5.15,2,215,53,
915957832018085832,Private room & private bathroom,64066518,Damilola,,San Jose,37.40659,-121.94195,Private room,55,28,0,,,2,206,0,
